pkuid,vertex_index,xcoord,ycoord,code,name
10,391,10.594,47.742,ADF,Alpine Deformation Front
10,392,10.514,47.743,ADF,Alpine Deformation Front
10,393,10.436,47.741,ADF,Alpine Deformation Front
10,394,10.357,47.732,ADF,Alpine Deformation Front
10,395,10.276,47.71,ADF,Alpine Deformation Front
10,396,10.197,47.672,ADF,Alpine Deformation Front
10,397,10.189,47.668,ADF,Alpine Deformation Front
10,398,10.117,47.625,ADF,Alpine Deformation Front
10,399,10.056,47.589,ADF,Alpine Deformation Front
10,400,10.036,47.578,ADF,Alpine Deformation Front
10,401,9.954,47.537,ADF,Alpine Deformation Front
10,402,9.899,47.509,ADF,Alpine Deformation Front
10,403,9.872,47.496,ADF,Alpine Deformation Front
10,404,9.797,47.464,ADF,Alpine Deformation Front
10,405,9.717,47.437,ADF,Alpine Deformation Front
10,406,9.69,47.429,ADF,Alpine Deformation Front
10,407,9.635,47.416,ADF,Alpine Deformation Front
10,408,9.553,47.399,ADF,Alpine Deformation Front
10,409,9.459,47.382,ADF,Alpine Deformation Front
10,410,9.395,47.37,ADF,Alpine Deformation Front
10,411,9.315,47.353,ADF,Alpine Deformation Front
10,412,9.297,47.349,ADF,Alpine Deformation Front
10,413,9.238,47.334,ADF,Alpine Deformation Front
10,414,9.157,47.306,ADF,Alpine Deformation Front
10,415,9.077,47.271,ADF,Alpine Deformation Front
10,416,9.072,47.269,ADF,Alpine Deformation Front
10,417,8.997,47.233,ADF,Alpine Deformation Front
10,418,8.917,47.199,ADF,Alpine Deformation Front
10,419,8.888,47.189,ADF,Alpine Deformation Front
10,420,8.837,47.176,ADF,Alpine Deformation Front
10,421,8.758,47.165,ADF,Alpine Deformation Front
10,422,8.677,47.164,ADF,Alpine Deformation Front
10,423,8.594,47.166,ADF,Alpine Deformation Front
10,424,8.517,47.167,ADF,Alpine Deformation Front
10,425,8.436,47.16,ADF,Alpine Deformation Front
10,426,8.356,47.139,ADF,Alpine Deformation Front
10,427,8.289,47.109,ADF,Alpine Deformation Front
